iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
AFG,Asia,Afghanistan,2022-01-08,158309.0,9.0,,7369.0,1.0,1.857,3974.076,0.226,,184.986,0.025,0.047,1.42,,,,,,,,,,,,,,,,,,,,,,,17604.0,,,,,442.0,16593.0,0.042,19.44,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-01-09,158381.0,72.0,,7373.0,4.0,1.714,3975.883,1.807,,185.087,0.1,0.043,1.44,,,,,,,,,,,,,,,,,,4903368.0,4358570.0,3809353.0,,,17604.0,12.31,10.94,9.56,,442.0,16593.0,0.042,19.44,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-01-10,158394.0,13.0,30.143,7373.0,0.0,1.286,3976.209,0.326,0.757,185.087,0.0,0.032,1.45,,,,,,,,,,,,,,,,,,,,,,,16642.0,,,,,418.0,15669.0,0.039,19.44,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-01-11,158471.0,77.0,38.0,7374.0,1.0,1.286,3978.142,1.933,0.954,185.112,0.025,0.032,1.48,,,,,,,,,,,,,,,,,,4925111.0,4378818.0,3814837.0,,,15680.0,12.36,10.99,9.58,,394.0,14745.0,0.037,19.44,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-01-12,158511.0,40.0,38.0,7376.0,2.0,1.286,3979.146,1.004,0.954,185.162,0.05,0.032,1.5,,,,,,,,,,,,,,,,,,,,,,,15287.0,,,,,384.0,14309.0,0.036,19.44,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-01-13,158602.0,91.0,46.714,7376.0,0.0,1.286,3981.431,2.284,1.173,185.162,0.0,0.032,1.52,,,,,,,,,,,,,,,,,,4954809.0,4405897.0,3823786.0,,,14893.0,12.44,11.06,9.6,,374.0,13872.0,0.035,19.44,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-01-14,158639.0,37.0,48.429,7376.0,0.0,1.143,3982.36,0.929,1.216,185.162,0.0,0.029,1.53,,,,,,,,,,,,,,,,,,,,,,,13458.0,,,,,338.0,12467.0,0.031,19.44,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-01-15,158678.0,39.0,52.714,7378.0,2.0,1.286,3983.339,0.979,1.323,185.212,0.05,0.032,1.55,,,,,,,,,,,,,,,,,,,,,,,12023.0,,,,,302.0,11062.0,0.028,19.44,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-01-16,158717.0,39.0,48.0,7379.0,1.0,0.857,3984.318,0.979,1.205,185.237,0.025,0.022,1.57,,,,,,,,,,,,,,,,,,,,,,,10588.0,,,,,266.0,9657.0,0.024,19.44,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-01-17,158826.0,109.0,61.714,7381.0,2.0,1.143,3987.054,2.736,1.549,185.287,0.05,0.029,1.6,,,,,,,,,,,,,,,,,,4985047.0,4432926.0,3832821.0,,,10115.0,12.51,11.13,9.62,,254.0,9176.0,0.023,19.44,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-01-18,158974.0,148.0,71.857,7383.0,2.0,1.286,3990.769,3.715,1.804,185.338,0.05,0.032,1.62,,,,,,,,,,,,,,,,,,,,,,,9920.0,,,,,249.0,8964.0,0.023,19.44,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-01-19,159070.0,96.0,79.857,7386.0,3.0,1.429,3993.179,2.41,2.005,185.413,0.075,0.036,1.63,,,,,,,,,,,,,,,,,,5004050.0,4450211.0,3836731.0,,,9156.0,12.56,11.17,9.63,,230.0,8265.0,0.021,19.44,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-01-20,159303.0,233.0,100.143,7386.0,0.0,1.429,3999.028,5.849,2.514,185.413,0.0,0.036,1.64,,,,,,,,,,,,,,,,,,,,,,,8235.0,,,,,207.0,7368.0,0.018,19.44,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-01-21,159516.0,213.0,125.286,7390.0,4.0,2.0,4004.375,5.347,3.145,185.513,0.1,0.05,1.65,,,,,,,,,,,,,,,,,,,,,,,8355.0,,,,,210.0,7440.0,0.019,19.44,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-01-22,159548.0,32.0,124.286,7390.0,0.0,1.714,4005.179,0.803,3.12,185.513,0.0,0.043,1.64,,,,,,,,,,,,,,,,,,,,,,,8475.0,,,,,213.0,7513.0,0.019,19.44,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-01-23,159649.0,101.0,133.143,7393.0,3.0,2.0,4007.714,2.535,3.342,185.589,0.075,0.05,1.64,,,,,,,,,,,,,,,,,,,,,,,8595.0,,,,,216.0,7585.0,0.019,19.44,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-01-24,159896.0,247.0,152.857,7393.0,0.0,1.714,4013.914,6.201,3.837,185.589,0.0,0.043,1.64,,,,,,,,,,,,,,,,,,5046054.0,4486527.0,3851307.0,,,8715.0,12.67,11.26,9.67,,219.0,7657.0,0.019,19.44,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-01-25,160252.0,356.0,182.571,7397.0,4.0,2.0,4022.851,8.937,4.583,185.689,0.1,0.05,1.64,,,,,,,,,,,,,,,,,,,,,,,9368.0,,,,,235.0,8197.0,0.021,19.44,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-01-26,160692.0,440.0,231.714,7401.0,4.0,2.143,4033.897,11.045,5.817,185.789,0.1,0.054,1.64,,,,,,,,,,,,,,,,,,5074196.0,4511372.0,3866279.0,,,10021.0,12.74,11.33,9.71,,252.0,8737.0,0.022,19.44,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-01-27,161004.0,312.0,243.0,7403.0,2.0,2.429,4041.729,7.832,6.1,185.84,0.05,0.061,1.62,,,,,,,,,,,,,,,,,,5081064.0,4517380.0,3868832.0,,6868.0,9802.0,12.76,11.34,9.71,,246.0,8558.0,0.021,19.44,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-01-28,161057.0,53.0,220.143,7403.0,0.0,1.857,4043.059,1.33,5.526,185.84,0.0,0.047,1.6,,,,,,,,,,,,,,,,,,,,,,,10176.0,,,,,255.0,8851.0,0.022,19.44,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-01-29,161290.0,233.0,248.857,7405.0,2.0,2.143,4048.908,5.849,6.247,185.89,0.05,0.054,1.59,,,,,,,,,,,,,,,,,,,,,,,10550.0,,,,,265.0,9145.0,0.023,19.44,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-01-30,162111.0,821.0,351.714,7408.0,3.0,2.143,4069.518,20.61,8.829,185.965,0.075,0.054,1.58,,,,,,,,,,,,,,,,,,,,,,,10925.0,,,,,274.0,9438.0,0.024,19.44,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-01-31,162926.0,815.0,432.857,7414.0,6.0,3.0,4089.977,20.459,10.866,186.116,0.151,0.075,1.55,,,,,,,,,,,,,,,,,,5125146.0,4554648.0,3892831.0,,,11299.0,12.87,11.43,9.77,,284.0,9732.0,0.024,19.44,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-02-01,163555.0,629.0,471.857,7417.0,3.0,2.857,4105.767,15.79,11.845,186.191,0.075,0.072,1.51,,,,,,,,,,,,,,,,,,,,,,,11228.0,,,,,282.0,9606.0,0.024,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-02-02,164190.0,635.0,499.714,7418.0,1.0,2.429,4121.708,15.941,12.544,186.216,0.025,0.061,1.47,,,,,,,,,,,,,,,,,,5152297.0,4577740.0,3912336.0,,,11157.0,12.93,11.49,9.82,,280.0,9481.0,0.024,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-02-03,164727.0,537.0,531.857,7420.0,2.0,2.429,4135.188,13.48,13.351,186.266,0.05,0.061,1.43,,,,,,,,,,,,,,,,,,,,,,,12025.0,,,,,302.0,10238.0,0.026,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-02-04,165358.0,631.0,614.429,7420.0,0.0,2.429,4151.029,15.84,15.424,186.266,0.0,0.061,1.39,,,,,,,,,,,,,,,,,,,,,,,12299.0,,,,,309.0,10523.0,0.026,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-02-05,165711.0,353.0,631.571,7425.0,5.0,2.857,4159.89,8.861,15.855,186.392,0.126,0.072,1.35,,,,,,,,,,,,,,,,,,,,,,,12573.0,,,,,316.0,10807.0,0.027,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-02-06,166191.0,480.0,582.857,7432.0,7.0,3.429,4171.94,12.05,14.632,186.568,0.176,0.086,1.31,,,,,,,,,,,,,,,,,,,,,,,12847.0,,,,,323.0,11092.0,0.028,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-02-07,166924.0,733.0,571.143,7442.0,10.0,4.0,4190.34,18.401,14.338,186.819,0.251,0.1,1.27,,,,,,,,,,,,,,,,,,5216998.0,4634282.0,3959887.0,,,13122.0,13.1,11.63,9.94,,329.0,11376.0,0.029,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-02-08,167739.0,815.0,597.714,7454.0,12.0,5.286,4210.799,20.459,15.005,187.12,0.301,0.133,1.24,,,,,,,,,,,,,,,,,,,,,,,13311.0,,,,,334.0,11546.0,0.029,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-02-09,168550.0,811.0,622.857,7465.0,11.0,6.714,4231.158,20.359,15.636,187.396,0.276,0.169,1.2,,,,,,,,,,,,,,,,,,,,,,,13501.0,,,,,339.0,11716.0,0.029,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-02-10,169448.0,898.0,674.429,7477.0,12.0,8.143,4253.701,22.543,16.93,187.697,0.301,0.204,1.16,,,,,,,,,,,,,,,,,,,,,,,13781.0,,,,,346.0,11919.0,0.03,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-02-11,169940.0,492.0,654.571,7478.0,1.0,8.286,4266.052,12.351,16.432,187.722,0.025,0.208,1.12,,,,,,,,,,,,,,,,,,,,,,,14061.0,,,,,353.0,12123.0,0.03,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-02-12,170152.0,212.0,634.429,7488.0,10.0,9.0,4271.374,5.322,15.926,187.973,0.251,0.226,1.08,,,,,,,,,,,,,,,,,,,,,,,14341.0,,,,,360.0,12326.0,0.031,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-02-13,170604.0,452.0,630.429,7494.0,6.0,8.857,4282.72,11.347,15.826,188.124,0.151,0.222,1.03,,,,,,,,,,,,,,,,,,,,,,,14621.0,,,,,367.0,12530.0,0.031,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-02-14,171246.0,642.0,617.429,7501.0,7.0,8.429,4298.837,16.116,15.499,188.3,0.176,0.212,1.0,,,,,,,,,,,,,,,,,,5321308.0,4723416.0,4043580.0,,,14901.0,13.36,11.86,10.15,,374.0,12733.0,0.032,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-02-15,171422.0,176.0,526.143,7504.0,3.0,7.143,4303.255,4.418,13.208,188.375,0.075,0.179,0.96,,,,,,,,,,,,,,,,,,,,,,,14939.0,,,,,375.0,12774.0,0.032,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-02-16,171519.0,97.0,424.143,7513.0,9.0,6.857,4305.69,2.435,10.647,188.601,0.226,0.172,0.93,,,,,,,,,,,,,,,,,,,,,,,14977.0,,,,,376.0,12815.0,0.032,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-02-17,171673.0,154.0,317.857,7524.0,11.0,6.714,4309.556,3.866,7.979,188.877,0.276,0.169,0.91,,,,,,,,,,,,,,,,,,,,,,,15015.0,,,,,377.0,12855.0,0.032,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-02-18,171857.0,184.0,273.857,7526.0,2.0,6.857,4314.175,4.619,6.875,188.927,0.05,0.172,0.89,,,,,,,,,,,,,,,,,,,,,,,15053.0,,,,,378.0,12896.0,0.032,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-02-19,171931.0,74.0,254.143,7534.0,8.0,6.571,4316.032,1.858,6.38,189.128,0.201,0.165,0.88,,,,,,,,,,,,,,,,,,,,,,,15091.0,,,,,379.0,12937.0,0.032,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-02-20,172205.0,274.0,228.714,7539.0,5.0,6.429,4322.911,6.878,5.741,189.254,0.126,0.161,0.86,,,,,,,,,,,,,,,,,,5412309.0,4801524.0,4125717.0,,,15129.0,13.59,12.05,10.36,,380.0,12977.0,0.033,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-02-21,172441.0,236.0,170.714,7549.0,10.0,6.857,4328.835,5.924,4.285,189.505,0.251,0.172,0.85,,,,,,,,,,,,,,,,,,,,,,,15509.0,,,,,389.0,13312.0,0.033,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-02-22,172716.0,275.0,184.857,7569.0,20.0,9.286,4335.739,6.903,4.641,190.007,0.502,0.233,0.84,,,,,,,,,,,,,,,,,,,,,,,15852.0,,,,,398.0,13606.0,0.034,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-02-23,172901.0,185.0,197.429,7574.0,5.0,8.714,4340.383,4.644,4.956,190.132,0.126,0.219,0.83,,,,,,,,,,,,,,,,,,,,,,,16194.0,,,,,407.0,13900.0,0.035,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-02-24,173047.0,146.0,196.286,7578.0,4.0,7.714,4344.048,3.665,4.927,190.233,0.1,0.194,0.83,,,,,,,,,,,,,,,,,,,,,,,16536.0,,,,,415.0,14194.0,0.036,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-02-25,173084.0,37.0,175.286,7579.0,1.0,7.571,4344.977,0.929,4.4,190.258,0.025,0.19,0.83,,,,,,,,,,,,,,,,,,,,,,,16879.0,,,,,424.0,14488.0,0.036,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-02-26,173146.0,62.0,173.571,7585.0,6.0,7.286,4346.533,1.556,4.357,190.408,0.151,0.183,0.83,,,,,,,,,,,,,,,,,,,,,,,17221.0,,,,,432.0,14782.0,0.037,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-02-27,173395.0,249.0,170.0,7593.0,8.0,7.714,4352.784,6.251,4.268,190.609,0.201,0.194,0.83,,,,,,,,,,,,,,,,,,5535254.0,4907058.0,4231984.0,,,17564.0,13.9,12.32,10.62,,441.0,15076.0,0.038,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-02-28,173659.0,264.0,174.0,7598.0,5.0,7.0,4359.411,6.627,4.368,190.735,0.126,0.176,0.84,,,,,,,,,,,,,,,,,,,,,,,16317.0,,,,,410.0,13855.0,0.035,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-03-01,173879.0,220.0,166.143,7609.0,11.0,5.714,4364.934,5.523,4.171,191.011,0.276,0.143,0.84,,,,,,,,,,,,,,,,,,,,,,,15071.0,,,,,378.0,12634.0,0.032,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-03-02,174073.0,194.0,167.429,7617.0,8.0,6.143,4369.804,4.87,4.203,191.212,0.201,0.154,0.84,,,,,,,,,,,,,,,,,,,,,,,13825.0,,,,,347.0,11412.0,0.029,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-03-03,174214.0,141.0,166.714,7619.0,2.0,5.857,4373.343,3.54,4.185,191.262,0.05,0.147,,,,,,,,,,,,,,,,,,,,,,,,12578.0,,,,,316.0,10191.0,0.026,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-03-04,174214.0,0.0,161.429,7619.0,0.0,5.714,4373.343,0.0,4.052,191.262,0.0,0.143,,,,,,,,,,,,,,,,,,,,,,,,11332.0,,,,,284.0,8969.0,0.023,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-03-05,174331.0,117.0,169.286,7622.0,3.0,5.286,4376.28,2.937,4.25,191.337,0.075,0.133,,,,,,,,,,,,,,,,,,,,,,,,10086.0,,,,,253.0,7748.0,0.019,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2022-03-06,174582.0,251.0,169.571,7623.0,1.0,4.286,4382.581,6.301,4.257,191.362,0.025,0.108,,,,,,,,,,,,,,,,,,,5597130.0,4952744.0,4281934.0,,,8839.0,14.05,12.43,10.75,,222.0,6527.0,0.016,,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
OWID_AFR,,Africa,2020-02-13,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-02-14,1.0,1.0,,,0.0,,0.001,0.001,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-02-15,1.0,0.0,,,0.0,,0.001,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-02-16,1.0,0.0,,,0.0,,0.001,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-02-17,1.0,0.0,,,0.0,,0.001,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-02-18,1.0,0.0,,,0.0,,0.001,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-02-19,1.0,0.0,0.143,,0.0,0.0,0.001,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-02-20,1.0,0.0,0.143,,0.0,0.0,0.001,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-02-21,1.0,0.0,0.0,,0.0,0.0,0.001,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-02-22,1.0,0.0,0.0,,0.0,0.0,0.001,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-02-23,1.0,0.0,0.0,,0.0,0.0,0.001,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-02-24,1.0,0.0,0.0,,0.0,0.0,0.001,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-02-25,2.0,1.0,0.143,,0.0,0.0,0.001,0.001,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-02-26,2.0,0.0,0.143,,0.0,0.0,0.001,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-02-27,2.0,0.0,0.143,,0.0,0.0,0.001,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-02-28,3.0,1.0,0.286,,0.0,0.0,0.002,0.001,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-02-29,3.0,0.0,0.286,,0.0,0.0,0.002,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-01,4.0,1.0,0.429,,0.0,0.0,0.003,0.001,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-02,8.0,4.0,1.0,,0.0,0.0,0.006,0.003,0.001,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-03,11.0,3.0,1.286,,0.0,0.0,0.008,0.002,0.001,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-04,21.0,10.0,2.714,,0.0,0.0,0.015,0.007,0.002,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
