location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,daily_vaccinations_per_million,daily_people_vaccinated,daily_people_vaccinated_per_hundred
Africa,OWID_AFR,2021-08-06,70846290,47010859,24578464,,1269051,856553,5.16,3.42,1.79,,624,578274,0.042
Africa,OWID_AFR,2021-08-07,71238941,47272050,25102295,,1045974,877736,5.19,3.44,1.83,,639,596111,0.043
Africa,OWID_AFR,2021-08-08,71949743,47853640,25485480,,893653,903876,5.24,3.48,1.86,,658,622582,0.045
Africa,OWID_AFR,2021-08-09,73792274,49221904,25966877,,1331777,965870,5.37,3.58,1.89,,703,668027,0.049
Africa,OWID_AFR,2021-08-10,74400094,49587594,26304491,,1012764,807093,5.42,3.61,1.92,,588,563788,0.041
Africa,OWID_AFR,2021-08-11,74965873,49971920,26481864,,1330454,867623,5.46,3.64,1.93,,632,607681,0.044
Africa,OWID_AFR,2021-08-12,76527694,51008984,27109426,,1422905,922940,5.57,3.71,1.97,,672,653506,0.048
Africa,OWID_AFR,2021-08-13,77485554,51827012,27295001,,1277822,923223,5.64,3.77,1.99,,672,659445,0.048
Africa,OWID_AFR,2021-08-14,77742841,52019730,27403177,,1058080,919316,5.66,3.79,2.0,,669,653179,0.048
Africa,OWID_AFR,2021-08-15,78071154,52243025,27577376,,864867,952504,5.68,3.8,2.01,,693,678490,0.049
Africa,OWID_AFR,2021-08-16,80687066,53970906,28638137,,1051369,997386,5.87,3.93,2.09,,726,699712,0.051
Africa,OWID_AFR,2021-08-17,81491040,54328536,29089148,,1249847,1125980,5.93,3.96,2.12,,820,746272,0.054
Africa,OWID_AFR,2021-08-18,82876613,55077531,29892570,,1205747,1176766,6.03,4.01,2.18,,857,737217,0.054
Africa,OWID_AFR,2021-08-19,84588280,55928499,30812305,,1307322,1217414,6.16,4.07,2.24,,886,722598,0.053
Africa,OWID_AFR,2021-08-20,89933895,60148898,32201580,,1050001,1257433,6.55,4.38,2.34,,916,731338,0.053
Africa,OWID_AFR,2021-08-21,90333264,60301362,32315419,,1095319,1335924,6.58,4.39,2.35,,973,756386,0.055
Africa,OWID_AFR,2021-08-22,90994632,60539852,32543838,,957384,1346140,6.63,4.41,2.37,,980,737028,0.054
Africa,OWID_AFR,2021-08-23,92120604,61236899,33167006,,1371609,1386584,6.71,4.46,2.41,,1010,742257,0.054
Africa,OWID_AFR,2021-08-24,93218220,61801871,33738797,,1535903,1424146,6.79,4.5,2.46,,1037,770493,0.056
Africa,OWID_AFR,2021-08-25,96254650,63944392,34825490,,1569661,1448585,7.01,4.66,2.54,,1055,800878,0.058
Africa,OWID_AFR,2021-08-26,96388593,64150537,34851662,,1542470,1476903,7.02,4.67,2.54,,1075,829511,0.06
Africa,OWID_AFR,2021-08-27,99538228,65929460,36356569,,1557319,1567812,7.25,4.8,2.65,,1141,873067,0.064
Africa,OWID_AFR,2021-08-28,100211304,66379848,36554342,,951186,1550822,7.3,4.83,2.66,,1129,871731,0.063
Africa,OWID_AFR,2021-08-29,101629709,67261709,37393287,,1656356,1677995,7.4,4.9,2.72,,1222,958326,0.07
Africa,OWID_AFR,2021-08-30,102207774,67658096,37670022,,1364387,1632139,7.44,4.93,2.74,,1188,939400,0.068
Africa,OWID_AFR,2021-08-31,103603952,68497000,38291814,,1342110,1578103,7.54,4.99,2.79,,1149,914078,0.067
Africa,OWID_AFR,2021-09-01,105819080,69976160,39236224,,1308234,1558202,7.7,5.09,2.86,,1134,894677,0.065
Africa,OWID_AFR,2021-09-02,106231813,70191354,39428739,,1340037,1514433,7.73,5.11,2.87,,1103,872974,0.064
Africa,OWID_AFR,2021-09-03,106847527,70534148,39688353,,1298810,1438880,7.78,5.14,2.89,,1048,840403,0.061
Africa,OWID_AFR,2021-09-04,111317743,72296590,42360353,,1328362,1515708,8.1,5.26,3.08,,1104,868957,0.063
Africa,OWID_AFR,2021-09-05,113550843,73927419,43128762,,855345,1416672,8.27,5.38,3.14,,1031,806175,0.059
Africa,OWID_AFR,2021-09-06,115233348,74716110,43879895,,1800514,1502272,8.39,5.44,3.19,,1094,834282,0.061
Africa,OWID_AFR,2021-09-07,115810254,75058567,44196477,,1764602,1445114,8.43,5.46,3.22,,1052,800693,0.058
Africa,OWID_AFR,2021-09-08,116500886,75251005,44579901,,1905448,1377549,8.48,5.48,3.25,,1003,759565,0.055
Africa,OWID_AFR,2021-09-09,117943997,76002557,45310152,,1371646,1383585,8.59,5.53,3.3,,1007,738536,0.054
Africa,OWID_AFR,2021-09-10,119073387,76710475,46105347,,1617806,1498267,8.67,5.59,3.36,,1091,777984,0.057
Africa,OWID_AFR,2021-09-11,120866826,77272943,46680454,,1583342,1561413,8.8,5.63,3.4,,1137,778705,0.057
Africa,OWID_AFR,2021-09-12,123712154,78698810,46928118,,1148462,1600627,9.01,5.73,3.42,,1165,787390,0.057
Africa,OWID_AFR,2021-09-13,124317061,79032460,47171532,,1302865,1504019,9.05,5.75,3.43,,1095,747870,0.054
Africa,OWID_AFR,2021-09-14,127159308,80022007,49045113,,1277862,1542265,9.26,5.83,3.57,,1123,773123,0.056
Africa,OWID_AFR,2021-09-15,128608925,81305026,49950502,,1329035,1551324,9.36,5.92,3.64,,1129,801989,0.058
Africa,OWID_AFR,2021-09-16,130210526,82050942,50781375,,2353372,1654149,9.48,5.97,3.7,,1204,862526,0.063
Africa,OWID_AFR,2021-09-17,130591738,82205865,50948760,,2343953,1546943,9.51,5.99,3.71,,1126,824604,0.06
Africa,OWID_AFR,2021-09-18,131148588,82316505,51352675,,2308469,1441821,9.55,5.99,3.74,,1050,821958,0.06
Africa,OWID_AFR,2021-09-19,133915991,83966107,52391718,,2336649,1435336,9.75,6.11,3.81,,1045,826344,0.06
Africa,OWID_AFR,2021-09-20,134886389,84379764,53225062,,2447491,1462232,9.82,6.14,3.88,,1065,866638,0.063
Africa,OWID_AFR,2021-09-21,135518118,84821352,53515386,,2391302,1482146,9.87,6.18,3.9,,1079,902730,0.066
Africa,OWID_AFR,2021-09-22,138175685,86754885,54510862,,2393699,1532657,10.06,6.32,3.97,,1116,941733,0.069
Africa,OWID_AFR,2021-09-23,141008950,88597131,54843944,,2521704,1449866,10.27,6.45,3.99,,1056,931498,0.068
Africa,OWID_AFR,2021-09-24,141425664,88887086,54945951,,2132433,1443176,10.3,6.47,4.0,,1051,942691,0.069
Africa,OWID_AFR,2021-09-25,142748373,89739536,56550762,,2105816,1434782,10.39,6.53,4.12,,1045,949101,0.069
Africa,OWID_AFR,2021-09-26,143650802,90266517,56894120,,2061597,1446763,10.46,6.57,4.14,,1053,962872,0.07
Africa,OWID_AFR,2021-09-27,146415175,91591963,58961357,,2189238,1454547,10.66,6.67,4.29,,1059,954263,0.069
Africa,OWID_AFR,2021-09-28,147543534,92115017,59517715,,2282223,1431020,10.74,6.71,4.33,,1042,928068,0.068
Africa,OWID_AFR,2021-09-29,147912295,92341909,59678069,,2294042,1392828,10.77,6.72,4.35,,1014,901728,0.066
Africa,OWID_AFR,2021-09-30,149777657,93629275,60335298,,2339656,1335286,10.9,6.82,4.39,,972,871856,0.063
Africa,OWID_AFR,2021-10-01,150216634,93894642,60460828,,2178425,1347700,10.94,6.84,4.4,,981,880017,0.064
Africa,OWID_AFR,2021-10-02,151339614,94436873,61008218,,2138694,1359540,11.02,6.88,4.44,,990,890620,0.065
Africa,OWID_AFR,2021-10-03,151856823,94753272,61304840,,2085371,1326326,11.06,6.9,4.46,,966,880091,0.064
Africa,OWID_AFR,2021-10-04,151981836,94810120,61346050,,2101859,1295529,11.07,6.9,4.47,,943,863582,0.063
Africa,OWID_AFR,2021-10-05,152622147,95137567,61711132,,2164217,1301658,11.11,6.93,4.49,,948,865409,0.063
Africa,OWID_AFR,2021-10-06,153279921,96178402,62247158,,2347726,1339409,11.16,7.0,4.53,,975,870684,0.063
Africa,OWID_AFR,2021-10-07,155243008,97672857,62715707,,2401585,1350216,11.3,7.11,4.57,,983,871154,0.063
Africa,OWID_AFR,2021-10-08,159841805,101108623,63923753,,2402873,1333513,11.64,7.36,4.65,,971,854404,0.062
Africa,OWID_AFR,2021-10-09,161252483,101532691,64935242,,2378993,1308254,11.74,7.39,4.73,,953,824009,0.06
Africa,OWID_AFR,2021-10-10,161569375,101709212,65113013,,2360377,1305946,11.76,7.41,4.74,,951,804135,0.059
Africa,OWID_AFR,2021-10-11,162063157,101976640,65479230,,2360263,1313327,11.8,7.42,4.77,,956,799470,0.058
Africa,OWID_AFR,2021-10-12,162407061,102228597,65725228,,2370246,1348065,11.82,7.44,4.79,,981,818262,0.06
Africa,OWID_AFR,2021-10-13,164865140,103284568,66596619,,2402752,1377376,12.0,7.52,4.85,,1003,840549,0.061
Africa,OWID_AFR,2021-10-14,166817017,104801489,67027675,,2396774,1393713,12.15,7.63,4.88,,1015,835039,0.061
Africa,OWID_AFR,2021-10-15,168285198,105455304,67806758,,2542676,1459408,12.25,7.68,4.94,,1063,863453,0.063
Africa,OWID_AFR,2021-10-16,168378087,105498376,67857299,,2435672,1509107,12.26,7.68,4.94,,1099,892684,0.065
Africa,OWID_AFR,2021-10-17,172719785,107800482,69621838,,2438487,1554684,12.58,7.85,5.07,,1132,925848,0.067
Africa,OWID_AFR,2021-10-18,174291070,108775932,70233563,,2518023,1585040,12.69,7.92,5.11,,1154,946385,0.069
Africa,OWID_AFR,2021-10-19,175400722,109286800,70875816,,2488001,1574064,12.77,7.96,5.16,,1146,943108,0.069
Africa,OWID_AFR,2021-10-20,176359762,110412099,71038041,,2523577,1547591,12.84,8.04,5.17,,1127,938647,0.068
Africa,OWID_AFR,2021-10-21,178595888,112257195,71797395,,2538473,1548100,13.0,8.17,5.23,,1127,955622,0.07
Africa,OWID_AFR,2021-10-22,179079983,112467515,71965545,,2582407,1544377,13.04,8.19,5.24,,1124,972359,0.071
Africa,OWID_AFR,2021-10-23,182217821,114483431,73310127,,2534312,1545326,13.27,8.34,5.34,,1125,987635,0.072
Africa,OWID_AFR,2021-10-24,184718901,115318166,74599032,,2506778,1537483,13.45,8.4,5.43,,1119,979384,0.071
Africa,OWID_AFR,2021-10-25,185156929,115544720,74861496,,2570761,1602770,13.48,8.41,5.45,,1167,989498,0.072
Africa,OWID_AFR,2021-10-26,186805514,116472240,75578165,,2520544,1676230,13.6,8.48,5.5,,1220,998514,0.073
Africa,OWID_AFR,2021-10-27,187208673,116658994,75766086,,2614851,1692078,13.63,8.49,5.52,,1232,983288,0.072
Africa,OWID_AFR,2021-10-28,189809912,118429867,76360930,28870,2598384,1713324,13.82,8.62,5.56,0.0,1247,976617,0.071
Africa,OWID_AFR,2021-10-29,193296330,120094541,79415052,32750,2577486,1727315,14.07,8.74,5.78,0.0,1258,972462,0.071
Africa,OWID_AFR,2021-10-30,194361624,120630098,80078265,71510,2541946,1750325,14.15,8.78,5.83,0.01,1274,979194,0.071
Africa,OWID_AFR,2021-10-31,196480876,122001362,80759982,71510,2276283,1752326,14.31,8.88,5.88,0.01,1276,996695,0.073
Africa,OWID_AFR,2021-11-01,197837482,122691032,81432762,124228,2310723,1668630,14.4,8.93,5.93,0.01,1215,968578,0.071
Africa,OWID_AFR,2021-11-02,199146273,123401709,82036961,142786,2296167,1574293,14.5,8.98,5.97,0.01,1146,938824,0.068
Africa,OWID_AFR,2021-11-03,199647730,123704323,82251189,153756,2442708,1532345,14.54,9.01,5.99,0.01,1116,934952,0.068
Africa,OWID_AFR,2021-11-04,202346669,125649818,83140534,163744,2452972,1500672,14.73,9.15,6.05,0.01,1093,933366,0.068
Africa,OWID_AFR,2021-11-05,202620703,125793512,83267105,173532,2470826,1443280,14.75,9.16,6.06,0.01,1051,909486,0.066
Africa,OWID_AFR,2021-11-06,204717964,126953294,84214931,179218,2373582,1385538,14.9,9.24,6.13,0.01,1009,883081,0.064
Africa,OWID_AFR,2021-11-07,205527932,127479738,84450098,189449,2291356,1422977,14.96,9.28,6.15,0.01,1036,898190,0.065
Africa,OWID_AFR,2021-11-08,206026136,127764408,84737553,202552,2340126,1471888,15.0,9.3,6.17,0.01,1072,943520,0.069
Africa,OWID_AFR,2021-11-09,206476148,127986876,85001246,213310,2421785,1534475,15.03,9.32,6.19,0.02,1117,991503,0.072
Africa,OWID_AFR,2021-11-10,212163314,131593036,87156623,223337,2418253,1605909,15.45,9.58,6.35,0.02,1169,1034186,0.075
Africa,OWID_AFR,2021-11-11,213405327,133039867,87694758,233093,2350303,1667376,15.54,9.69,6.38,0.02,1214,1089711,0.079
Africa,OWID_AFR,2021-11-12,213812455,133275680,87951583,243348,2358380,1689865,15.57,9.7,6.4,0.02,1230,1088776,0.079
Africa,OWID_AFR,2021-11-13,215510097,134254729,88888615,256524,2303327,1721574,15.69,9.77,6.47,0.02,1253,1092084,0.08
Africa,OWID_AFR,2021-11-14,216483974,134730525,89484284,263155,2227672,1667147,15.76,9.81,6.52,0.02,1214,1071091,0.078
Africa,OWID_AFR,2021-11-15,217665658,135238070,90176574,272326,2373324,1625372,15.85,9.85,6.57,0.02,1183,1044085,0.076
Africa,OWID_AFR,2021-11-16,217925557,135397014,90296494,280269,2398230,1573946,15.87,9.86,6.57,0.02,1146,1025457,0.075
Africa,OWID_AFR,2021-11-17,218681637,135824686,90850589,290842,2425860,1522029,15.92,9.89,6.61,0.02,1108,1007170,0.073
Africa,OWID_AFR,2021-11-18,221670670,137847964,92212651,295394,2362349,1463356,16.14,10.04,6.71,0.02,1065,971762,0.071
Africa,OWID_AFR,2021-11-19,221958829,138010888,92314452,301875,2433300,1467219,16.16,10.05,6.72,0.02,1068,989135,0.072
Africa,OWID_AFR,2021-11-20,224423425,140193207,92669053,305078,2507109,1492254,16.34,10.21,6.75,0.02,1086,1028307,0.075
Africa,OWID_AFR,2021-11-21,226256507,141200922,93623797,318245,2402991,1556590,16.47,10.28,6.82,0.02,1133,1061406,0.077
Africa,OWID_AFR,2021-11-22,227673638,142014066,94505635,337494,2694618,1619110,16.58,10.34,6.88,0.02,1179,1114999,0.081
Africa,OWID_AFR,2021-11-23,228698706,142895278,94827029,350256,2897992,1701753,16.65,10.4,6.9,0.03,1239,1176395,0.086
Africa,OWID_AFR,2021-11-24,231376078,144818452,95860426,356468,3066128,1804074,16.85,10.54,6.98,0.03,1313,1282565,0.093
Africa,OWID_AFR,2021-11-25,232421121,145689988,96032053,375609,3184526,1926314,16.92,10.61,6.99,0.03,1402,1369630,0.1
Africa,OWID_AFR,2021-11-26,233660975,146661850,96395384,389958,3104218,1989203,17.01,10.68,7.02,0.03,1448,1426817,0.104
Africa,OWID_AFR,2021-11-27,234240410,147186035,96447935,405021,2946314,2006511,17.05,10.72,7.02,0.03,1461,1443533,0.105
Africa,OWID_AFR,2021-11-28,237923232,149485044,97853379,413523,2757929,1987440,17.32,10.88,7.12,0.03,1447,1442626,0.105
Africa,OWID_AFR,2021-11-29,239938173,150710718,98731465,436553,2273635,2014917,17.47,10.97,7.19,0.03,1467,1455552,0.106
Africa,OWID_AFR,2021-11-30,241204351,151822183,99299597,450385,2615718,2028056,17.56,11.05,7.23,0.03,1477,1457721,0.106
Africa,OWID_AFR,2021-12-01,241697921,152229889,99424535,457450,2549759,1988822,17.6,11.08,7.24,0.03,1448,1388440,0.101
Africa,OWID_AFR,2021-12-02,244138322,153353462,100483110,463718,2687548,1962568,17.78,11.17,7.32,0.03,1429,1364349,0.099
Africa,OWID_AFR,2021-12-03,245843767,154505406,101061476,470619,3479162,2054188,17.9,11.25,7.36,0.03,1496,1415653,0.103
Africa,OWID_AFR,2021-12-04,248872918,156281312,102318965,479959,3463657,2018434,18.12,11.38,7.45,0.03,1470,1382712,0.101
Africa,OWID_AFR,2021-12-05,249894682,157016959,102618682,494730,3099016,1987233,18.19,11.43,7.47,0.04,1447,1362958,0.099
Africa,OWID_AFR,2021-12-06,251954417,159797624,103540080,512730,3206330,1917689,18.34,11.63,7.54,0.04,1396,1321533,0.096
Africa,OWID_AFR,2021-12-07,252438430,160134644,103737331,535575,3263026,1858476,18.38,11.66,7.55,0.04,1353,1282457,0.093
Africa,OWID_AFR,2021-12-08,254776807,162245882,104802416,558641,3257206,1827516,18.55,11.81,7.63,0.04,1331,1261375,0.092
Africa,OWID_AFR,2021-12-09,259552978,166374173,105911011,574335,3255046,1769188,18.9,12.11,7.71,0.04,1288,1215572,0.089
Africa,OWID_AFR,2021-12-10,260314607,166733214,106324586,593495,3240886,1683264,18.95,12.14,7.74,0.04,1226,1156354,0.084
Africa,OWID_AFR,2021-12-11,262827090,168507253,107171866,608185,3149218,1726243,19.14,12.27,7.8,0.04,1257,1191261,0.087
Africa,OWID_AFR,2021-12-12,264376660,169656513,107691376,617549,3076419,1786126,19.25,12.35,7.84,0.04,1300,1226159,0.089
Africa,OWID_AFR,2021-12-13,265330659,170161872,108159569,633454,3045716,1835090,19.32,12.39,7.87,0.05,1336,1245856,0.091
Africa,OWID_AFR,2021-12-14,267711738,171633395,109212765,644723,3076901,1873750,19.49,12.5,7.95,0.05,1364,1256016,0.091
Africa,OWID_AFR,2021-12-15,270220358,172627799,110720409,663869,3069739,1909594,19.67,12.57,8.06,0.05,1390,1263690,0.092
Africa,OWID_AFR,2021-12-16,270873142,173057276,111038929,674557,3076562,2029586,19.72,12.6,8.08,0.05,1478,1351321,0.098
Africa,OWID_AFR,2021-12-17,271322065,173193899,111200145,689618,3102312,2076574,19.75,12.61,8.1,0.05,1512,1394568,0.102
Africa,OWID_AFR,2021-12-18,273401858,174295104,112171654,712728,3053588,2145102,19.91,12.69,8.17,0.05,1562,1443196,0.105
Africa,OWID_AFR,2021-12-19,274067231,174592514,112400900,726927,3004295,2209378,19.95,12.71,8.18,0.05,1609,1498113,0.109
Africa,OWID_AFR,2021-12-20,279450592,178524442,113905384,747911,3028547,2286243,20.35,13.0,8.29,0.05,1665,1551595,0.113
Africa,OWID_AFR,2021-12-21,280029601,178928835,114225131,747911,3089417,2373594,20.39,13.03,8.32,0.05,1728,1607375,0.117
Africa,OWID_AFR,2021-12-22,281685011,179954832,114971033,747911,3066206,2460670,20.51,13.1,8.37,0.05,1792,1667153,0.121
Africa,OWID_AFR,2021-12-23,286205196,183656211,116189774,777325,3176850,2436797,20.84,13.37,8.46,0.06,1774,1635024,0.119
Africa,OWID_AFR,2021-12-24,288683233,184863102,117486004,793885,3154147,2369973,21.02,13.46,8.55,0.06,1726,1552690,0.113
Africa,OWID_AFR,2021-12-25,288905894,184899383,117563603,793885,3100574,2295445,21.03,13.46,8.56,0.06,1671,1465633,0.107
Africa,OWID_AFR,2021-12-26,290436783,185759528,118263270,830873,3054132,2214157,21.15,13.52,8.61,0.06,1612,1379145,0.1
Africa,OWID_AFR,2021-12-27,291643397,186495364,118603416,843010,2969441,2081645,21.23,13.58,8.64,0.06,1516,1276027,0.093
Africa,OWID_AFR,2021-12-28,298525241,190137798,122771644,851963,3133223,1944323,21.73,13.84,8.94,0.06,1416,1164564,0.085
Africa,OWID_AFR,2021-12-29,298955785,190280624,123010068,865281,3183938,1817427,21.77,13.85,8.96,0.06,1323,1054244,0.077
Africa,OWID_AFR,2021-12-30,300177518,190910620,123547942,882068,3192909,1717411,21.86,13.9,9.0,0.06,1250,952329,0.069
Africa,OWID_AFR,2021-12-31,303508220,193654677,125198111,892142,2954513,1757363,22.1,14.1,9.12,0.06,1279,974340,0.071
Africa,OWID_AFR,2022-01-01,304142817,194004967,125618609,909609,3151508,1768858,22.14,14.13,9.15,0.07,1288,977944,0.071
Africa,OWID_AFR,2022-01-02,304988068,194368853,125911215,922175,2701019,1725351,22.21,14.15,9.17,0.07,1256,940829,0.068
Africa,OWID_AFR,2022-01-03,305434402,194583781,126174258,927446,2872829,1726321,22.24,14.17,9.19,0.07,1257,920629,0.067
Africa,OWID_AFR,2022-01-04,310849061,197150976,128676984,955626,2838659,1726798,22.63,14.35,9.37,0.07,1257,909119,0.066
Africa,OWID_AFR,2022-01-05,311380299,197459140,129110480,970084,2798442,1680706,22.67,14.38,9.4,0.07,1224,881597,0.064
Africa,OWID_AFR,2022-01-06,315375806,198366584,129858558,988894,2877426,1666200,22.96,14.44,9.45,0.07,1213,859516,0.063
Africa,OWID_AFR,2022-01-07,316304738,198779377,130303518,1006611,2845780,1672316,23.03,14.47,9.49,0.07,1218,855401,0.062
Africa,OWID_AFR,2022-01-08,318088272,199735159,131280982,1013527,2753147,1683252,23.16,14.54,9.56,0.07,1226,874052,0.064
Africa,OWID_AFR,2022-01-09,320045978,201011344,131743632,1022010,2747636,1741542,23.3,14.64,9.59,0.07,1268,906321,0.066
Africa,OWID_AFR,2022-01-10,323367674,204722232,133748224,1035762,2883983,1756763,23.54,14.91,9.74,0.08,1279,902482,0.066
Africa,OWID_AFR,2022-01-11,323695425,204777881,133881169,1048856,2776694,1728055,23.57,14.91,9.75,0.08,1258,869639,0.063
Africa,OWID_AFR,2022-01-12,324621966,205143090,134113074,1064476,2773788,1742820,23.63,14.94,9.76,0.08,1269,859360,0.063
Africa,OWID_AFR,2022-01-13,326163322,205574718,134830022,1071331,2773506,1770333,23.75,14.97,9.82,0.08,1289,867191,0.063
Africa,OWID_AFR,2022-01-14,327393914,206251108,135187332,1077747,2772217,1726992,23.84,15.02,9.84,0.08,1257,820957,0.06
Africa,OWID_AFR,2022-01-15,330003893,207410295,136652259,1083679,2701656,1697080,24.03,15.1,9.95,0.08,1236,789446,0.057
Africa,OWID_AFR,2022-01-16,331088046,208043832,136947057,1094480,2681797,1744122,24.11,15.15,9.97,0.08,1270,836330,0.061
Africa,OWID_AFR,2022-01-17,333549466,209817267,138043977,1507828,2764946,1836519,24.28,15.28,10.05,0.11,1337,925538,0.067
Africa,OWID_AFR,2022-01-18,335393286,211225727,138817043,1556366,2779040,1872797,24.42,15.38,10.11,0.11,1364,968276,0.07
Africa,OWID_AFR,2022-01-19,337570790,212101812,140153701,1585059,2756234,1893538,24.58,15.44,10.2,0.12,1379,999205,0.073
Africa,OWID_AFR,2022-01-20,337955862,212298657,140333258,1614184,2750559,1855728,24.61,15.46,10.22,0.12,1351,1006428,0.073
Africa,OWID_AFR,2022-01-21,343819539,214256839,141809095,2419814,2755958,1789862,25.03,15.6,10.32,0.18,1303,984236,0.072
Africa,OWID_AFR,2022-01-22,345054003,214968314,142063400,2434330,2677364,1741976,25.12,15.65,10.34,0.18,1268,952984,0.069
Africa,OWID_AFR,2022-01-23,347050846,216503745,142509322,2440745,2208205,1621632,25.27,15.76,10.38,0.18,1181,869760,0.063
Africa,OWID_AFR,2022-01-24,348451438,217063482,143097806,2529195,2198425,1472478,25.37,15.8,10.42,0.18,1072,774129,0.056
Africa,OWID_AFR,2022-01-25,348733820,217118137,143197512,2537939,2250563,1432799,25.39,15.81,10.43,0.18,1043,749813,0.055
Africa,OWID_AFR,2022-01-26,349660756,217626684,143618844,2584897,2245582,1429643,25.46,15.84,10.46,0.19,1041,755203,0.055
Africa,OWID_AFR,2022-01-27,350584961,217961629,145513640,2610394,2288557,1435433,25.53,15.87,10.59,0.19,1045,764993,0.056
Africa,OWID_AFR,2022-01-28,352138569,218743409,146181995,2639957,2301895,1424579,25.64,15.93,10.64,0.19,1037,771202,0.056
Africa,OWID_AFR,2022-01-29,353404540,219710530,146517239,2649482,2347011,1403164,25.73,16.0,10.67,0.19,1022,769458,0.056
Africa,OWID_AFR,2022-01-30,355179571,220266545,147600896,2663067,2335728,1393587,25.86,16.04,10.75,0.19,1015,761986,0.055
Africa,OWID_AFR,2022-01-31,355914641,220741219,147912413,2690828,2354208,1418387,25.91,16.07,10.77,0.2,1033,771589,0.056
Africa,OWID_AFR,2022-02-01,356361521,220867638,148087125,2707013,2422403,1475723,25.95,16.08,10.78,0.2,1074,819452,0.06
Africa,OWID_AFR,2022-02-02,358594309,222634389,149023674,2753931,2407884,1499695,26.11,16.21,10.85,0.2,1092,854443,0.062
Africa,OWID_AFR,2022-02-03,358960461,222769625,149217242,2782058,2421900,1520973,26.13,16.22,10.86,0.2,1107,878235,0.064
Africa,OWID_AFR,2022-02-04,359612157,223153023,149576530,2794564,2451537,1556165,26.18,16.25,10.89,0.2,1133,906808,0.066
Africa,OWID_AFR,2022-02-05,360098543,223473879,149898337,2805045,2459214,1610930,26.22,16.27,10.91,0.2,1173,947004,0.069
Africa,OWID_AFR,2022-02-06,362963516,224605789,151662734,2834736,2392259,1655303,26.43,16.35,11.04,0.21,1205,989722,0.072
Africa,OWID_AFR,2022-02-07,365398817,226631469,151854194,2845530,2378909,1656819,26.6,16.5,11.06,0.21,1206,1012368,0.074
Africa,OWID_AFR,2022-02-08,366104965,226884163,152165572,2855397,2378583,1584325,26.66,16.52,11.08,0.21,1154,971598,0.071
Africa,OWID_AFR,2022-02-09,367913668,227797465,153032539,2925218,2424467,1526347,26.79,16.59,11.14,0.21,1111,925297,0.067
Africa,OWID_AFR,2022-02-10,370323877,228665600,154692542,2941183,2464660,1492989,26.96,16.65,11.26,0.21,1087,904064,0.066
Africa,OWID_AFR,2022-02-11,371780409,229261079,155527821,2994907,2472191,1462027,27.07,16.69,11.32,0.22,1064,887187,0.065
Africa,OWID_AFR,2022-02-12,372140751,229442179,155669350,3012734,2414731,1429510,27.09,16.71,11.33,0.22,1041,865337,0.063
Africa,OWID_AFR,2022-02-13,372870233,229641100,155818556,3023876,2332980,1393372,27.15,16.72,11.34,0.22,1014,841927,0.061
Africa,OWID_AFR,2022-02-14,373316754,229973001,156123415,3055830,2372714,1377094,27.18,16.74,11.37,0.22,1003,826180,0.06
Africa,OWID_AFR,2022-02-15,375329472,232802258,158772736,3067459,2362076,1387111,27.33,16.95,11.56,0.22,1010,834602,0.061
Africa,OWID_AFR,2022-02-16,376384759,233523418,158872267,3117143,3201819,1519675,27.4,17.0,11.57,0.23,1106,917099,0.067
Africa,OWID_AFR,2022-02-17,377950615,234547966,159047084,11053225,3555101,1691558,27.52,17.08,11.58,0.8,1232,1017905,0.074
Africa,OWID_AFR,2022-02-18,379920671,236106375,159973148,11063497,3625665,1875156,27.66,17.19,11.65,0.81,1365,1145997,0.083
Africa,OWID_AFR,2022-02-19,384115466,238657998,160799999,11100249,4141186,2142897,27.97,17.38,11.71,0.81,1560,1350014,0.098
Africa,OWID_AFR,2022-02-20,387907782,241178380,162154211,11115223,3427263,2329542,28.24,17.56,11.81,0.81,1696,1474705,0.107
Africa,OWID_AFR,2022-02-21,395825956,245933900,165363838,11121309,3776050,2555679,28.82,17.91,12.04,0.81,1861,1632019,0.119
Africa,OWID_AFR,2022-02-22,399382202,247863159,166003600,11182074,3722694,2811396,29.08,18.05,12.09,0.81,2047,1790791,0.13
Africa,OWID_AFR,2022-02-23,400826964,248626604,166222013,11227542,3793697,2814427,29.18,18.1,12.1,0.82,2049,1789114,0.13
Africa,OWID_AFR,2022-02-24,403983048,250089789,166544523,11911341,3792974,2767494,29.41,18.21,12.13,0.87,2015,1759245,0.128
Africa,OWID_AFR,2022-02-25,405178385,250806668,166974787,11988555,2575982,2640806,29.5,18.26,12.16,0.87,1923,1641762,0.12
Africa,OWID_AFR,2022-02-26,407860228,252446966,167584753,11996061,3344987,2531534,29.7,18.38,12.2,0.87,1843,1522121,0.111
Africa,OWID_AFR,2022-02-27,409604817,254928329,168157683,12013644,2372395,2386652,29.82,18.56,12.24,0.87,1738,1400298,0.102
Africa,OWID_AFR,2022-02-28,410609625,255613445,173294773,12020590,2514425,2223278,29.9,18.61,12.62,0.88,1619,1262888,0.092
Africa,OWID_AFR,2022-03-01,411822031,256304775,173652345,12139981,2422584,2011737,29.98,18.66,12.64,0.88,1465,1110705,0.081
